Index,IssueID,Name,InjectVersion,OpeningVersion,AffectedVersions,FixVersions
882,12387914,OPENJPA-509,N/A,1.0.1,"","1.1.0"
883,12387668,OPENJPA-508,1.0.0,1.0.1,"1.0.0;1.0.1","1.0.2;1.1.0"
884,12387565,OPENJPA-506,1.1.0,1.0.1,"1.1.0","1.0.2;1.1.0"
885,12387408,OPENJPA-505,1.1.0,1.0.1,"1.1.0","1.1.0"
886,12387171,OPENJPA-504,N/A,1.0.1,"","1.1.0;1.2.0"
887,12386661,OPENJPA-498,1.1.0,1.0.1,"1.1.0","1.1.0"
888,12386583,OPENJPA-497,1.0.1,1.0.1,"1.0.1",""
889,12386431,OPENJPA-495,N/A,1.0.1,"",""
890,12386359,OPENJPA-494,1.0.0,1.0.1,"1.0.0;1.0.1;1.1.0","1.2.0"
891,12386357,OPENJPA-493,1.0.0,1.0.1,"1.0.0;1.0.1","1.0.3;1.2.0"
892,12386336,OPENJPA-489,1.0.0,1.0.1,"1.0.0;1.0.1","1.1.0"
893,12386206,OPENJPA-485,N/A,1.0.1,"","1.2.0"
894,12386057,OPENJPA-484,1.0.1,1.0.1,"1.0.1;1.1.0","1.1.0"
895,12385941,OPENJPA-481,1.1.0,1.0.1,"1.1.0",""
896,12385784,OPENJPA-478,1.2.2,1.0.1,"1.2.2;2.1.0","2.2.0"
897,12384986,OPENJPA-472,1.0.1,1.0.1,"1.0.1","1.0.2;1.1.0"
898,12384980,OPENJPA-471,1.0.1,1.0.1,"1.0.1","1.0.2;1.1.0"
899,12384952,OPENJPA-470,0.9.0,1.0.1,"0.9.0;0.9.6;0.9.7;1.0.0;1.0.1","1.2.0"
900,12384540,OPENJPA-466,1.0.0,1.0.1,"1.0.0;1.0.1;1.1.0;1.2.0","2.0.0-M3;1.2.2;1.0.4"
901,12384438,OPENJPA-464,1.1.0,1.0.1,"1.1.0","1.1.0"
902,12384082,OPENJPA-462,0.9.7,1.0.1,"0.9.7","1.2.0"
903,12384032,OPENJPA-460,1.1.0,1.0.1,"1.1.0","1.1.0"
904,12383999,OPENJPA-459,1.0.0,1.0.1,"1.0.0","2.0.0-beta"
905,12383824,OPENJPA-458,1.0.1,1.0.1,"1.0.1","1.2.0"
906,12383754,OPENJPA-457,0.9.7,1.0.1,"0.9.7;1.0.0;1.0.1",""
907,12383584,OPENJPA-456,1.1.0,1.0.1,"1.1.0","1.1.0;1.2.0"
908,12383365,OPENJPA-455,1.0.0,1.0.1,"1.0.0;1.0.1","1.1.0"
909,12383213,OPENJPA-452,N/A,1.0.1,"","1.0.2;1.1.0"
910,12382839,OPENJPA-447,1.1.0,1.0.1,"1.1.0","1.0.2;1.1.0"
911,12382814,OPENJPA-446,1.0.1,1.0.1,"1.0.1","1.0.2;1.1.0"
912,12382601,OPENJPA-443,1.1.0,1.0.1,"1.1.0",""
913,12382539,OPENJPA-442,1.1.0,1.0.1,"1.1.0;1.2.0","1.2.0"
914,12382247,OPENJPA-440,1.0.0,1.0.1,"1.0.0;1.1.0","1.1.0"
915,12382245,OPENJPA-439,0.9.0,1.0.1,"0.9.0;0.9.6;0.9.7;1.0.0;1.0.1;1.0.2;1.1.0","1.1.0"
916,12382161,OPENJPA-438,1.0.0,1.0.1,"1.0.0",""
917,12382100,OPENJPA-437,1.0.0,1.0.0,"1.0.0;1.0.1;1.0.2;1.1.0","1.0.2;1.1.0"
918,12381890,OPENJPA-434,1.0.0,1.0.0,"1.0.0",""
919,12381666,OPENJPA-429,1.1.0,1.0.0,"1.1.0","1.1.0"
920,12381637,OPENJPA-428,1.0.0,1.0.0,"1.0.0",""
921,12381620,OPENJPA-427,1.0.0,1.0.0,"1.0.0;1.1.0","1.1.0"
922,12381492,OPENJPA-425,1.0.0,1.0.0,"1.0.0",""
923,12381369,OPENJPA-424,1.0.0,1.0.0,"1.0.0",""
924,12381324,OPENJPA-423,0.9.6,1.0.0,"0.9.6;0.9.7;1.0.0","1.0.1;1.1.0"
925,12381307,OPENJPA-422,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
926,12381285,OPENJPA-421,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
927,12381222,OPENJPA-420,1.0.0,1.0.0,"1.0.0","1.0.2;1.1.0"
928,12381214,OPENJPA-419,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0","1.0.2;1.1.0"
929,12381084,OPENJPA-416,0.9.6,1.0.0,"0.9.6;0.9.7;1.0.0","1.0.1;1.1.0"
930,12381075,OPENJPA-415,1.0.1,1.0.0,"1.0.1;1.1.0","1.0.1;1.1.0"
931,12380988,OPENJPA-413,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
932,12380777,OPENJPA-410,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
933,12380652,OPENJPA-409,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
934,12380561,OPENJPA-405,N/A,1.0.0,"","1.0.1;1.1.0"
935,12380475,OPENJPA-403,1.0.1,1.0.0,"1.0.1;1.1.0","1.0.1;1.1.0"
936,12380369,OPENJPA-402,1.0.1,1.0.0,"1.0.1;1.1.0","1.0.1;1.1.0"
937,12380246,OPENJPA-401,1.0.0,1.0.0,"1.0.0","1.0.1;1.0.2;1.1.0"
938,12380120,OPENJPA-399,1.0.1,1.0.0,"1.0.1","1.0.1;1.1.0"
939,12379875,OPENJPA-397,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
940,12379870,OPENJPA-396,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
941,12379868,OPENJPA-395,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
942,12379819,OPENJPA-394,1.0.1,1.0.0,"1.0.1","1.0.1"
943,12379817,OPENJPA-393,1.0.0,1.0.0,"1.0.0","1.2.0"
944,12379672,OPENJPA-392,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0","1.1.0"
945,12379432,OPENJPA-389,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
946,12379307,OPENJPA-388,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
947,12379251,OPENJPA-387,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
948,12379198,OPENJPA-386,0.9.7,1.0.0,"0.9.7;1.0.0;1.0.2;1.1.0;1.2.1","1.2.0;2.0.0-M3"
949,12379111,OPENJPA-385,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
950,12378997,OPENJPA-382,N/A,1.0.0,"","1.0.1;1.1.0"
951,12378883,OPENJPA-380,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0","1.0.1;1.1.0"
952,12378834,OPENJPA-379,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0","1.1.0"
953,12378786,OPENJPA-378,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
954,12378578,OPENJPA-375,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
955,12378298,OPENJPA-369,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
956,12378162,OPENJPA-368,0.9.7,1.0.0,"0.9.7;1.0.0","1.0.1;1.1.0"
957,12378065,OPENJPA-367,1.0.0,1.0.0,"1.0.0","1.0.1;1.0.2;1.1.0"
958,12378057,OPENJPA-366,1.0.0,1.0.0,"1.0.0","1.0.2;1.1.0"
959,12378020,OPENJPA-365,N/A,1.0.0,"","1.2.0"
960,12377993,OPENJPA-364,1.1.0,1.0.0,"1.1.0","1.1.0"
961,12377850,OPENJPA-363,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0",""
962,12377845,OPENJPA-361,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
963,12377828,OPENJPA-360,1.0.0,1.0.0,"1.0.0;1.0.1;1.1.0","1.0.1;1.1.0"
964,12377801,OPENJPA-359,1.0.0,1.0.0,"1.0.0","1.1.0"
965,12377792,OPENJPA-358,0.9.7,1.0.0,"0.9.7;1.0.0","1.0.1;1.1.0"
966,12377791,OPENJPA-357,0.9.7,1.0.0,"0.9.7;1.0.0","1.0.1;1.1.0"
967,12377780,OPENJPA-356,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0","1.0.1;1.1.0"
968,12377735,OPENJPA-355,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
969,12377707,OPENJPA-354,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0","1.1.0"
970,12377703,OPENJPA-353,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
971,12377533,OPENJPA-349,1.0.0,1.0.0,"1.0.0","1.2.0"
972,12377191,OPENJPA-347,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
973,12377181,OPENJPA-346,1.0.0,1.0.0,"1.0.0","1.0.1;1.1.0"
974,12377170,OPENJPA-345,0.9.0,1.0.0,"0.9.0;0.9.6;0.9.7;1.0.0",""
975,12377093,OPENJPA-343,0.9.7,1.0.0,"0.9.7;1.0.0","1.0.1;1.1.0"
976,12377008,OPENJPA-340,N/A,1.0.0,"","1.2.0"
977,12376942,OPENJPA-339,0.9.7,0.9.7,"0.9.7","1.0.1;1.1.0"
978,12376846,OPENJPA-335,1.0.0,0.9.7,"1.0.0","1.0.1;1.1.0"
979,12376745,OPENJPA-331,0.9.7,0.9.7,"0.9.7;1.0.0","1.0.2;1.1.0"
980,12376639,OPENJPA-329,N/A,0.9.7,"","1.0.2;1.1.0"
981,12376633,OPENJPA-327,1.0.0,0.9.7,"1.0.0",""
982,12376559,OPENJPA-326,0.9.7,0.9.7,"0.9.7","1.0.1;1.1.0"
983,12376553,OPENJPA-325,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7","1.0.0"
984,12376423,OPENJPA-323,1.0.0,0.9.7,"1.0.0","1.0.0"
985,12376279,OPENJPA-321,0.9.7,0.9.7,"0.9.7","1.0.0"
986,12376197,OPENJPA-320,0.9.7,0.9.7,"0.9.7","1.0.0"
987,12375994,OPENJPA-315,N/A,0.9.7,"","1.0.0"
988,12375989,OPENJPA-314,N/A,0.9.7,"","1.0.0"
989,12375808,OPENJPA-313,N/A,0.9.7,"","1.0.0"
990,12375716,OPENJPA-312,1.0.0,0.9.7,"1.0.0","1.0.0"
991,12375701,OPENJPA-311,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7;1.0.0","1.0.0"
992,12375463,OPENJPA-308,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7","1.0.0"
993,12375048,OPENJPA-304,0.9.7,0.9.7,"0.9.7","1.0.0"
994,12374998,OPENJPA-303,0.9.7,0.9.7,"0.9.7;1.0.0",""
995,12374571,OPENJPA-296,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7","1.0.0"
996,12374560,OPENJPA-295,0.9.6,0.9.7,"0.9.6","1.0.1;1.1.0"
997,12374259,OPENJPA-288,1.0.0,0.9.7,"1.0.0",""
998,12374203,OPENJPA-287,0.9.7,0.9.7,"0.9.7","1.0.0"
999,12374144,OPENJPA-286,0.9.7,0.9.7,"0.9.7;1.0.0;1.1.0","1.2.0"
1000,12373956,OPENJPA-285,1.0.0,0.9.7,"1.0.0","1.0.0"
1001,12373898,OPENJPA-284,1.0.0,0.9.7,"1.0.0","1.0.0"
1002,12373559,OPENJPA-283,N/A,0.9.7,"",""
1003,12373321,OPENJPA-282,N/A,0.9.7,"","1.0.1;1.1.0"
1004,12373309,OPENJPA-281,0.9.7,0.9.7,"0.9.7","1.0.0"
1005,12373206,OPENJPA-280,1.0.0,0.9.7,"1.0.0","1.0.0"
1006,12373103,OPENJPA-278,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7","1.0.0"
1007,12372784,OPENJPA-274,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7","1.0.0"
1008,12372712,OPENJPA-272,0.9.7,0.9.7,"0.9.7","1.0.0"
1009,12372693,OPENJPA-271,1.0.0,0.9.7,"1.0.0","1.0.0"
1010,12372533,OPENJPA-269,N/A,0.9.7,"","1.0.0"
1011,12371987,OPENJPA-261,0.9.7,0.9.7,"0.9.7",""
1012,12371491,OPENJPA-258,0.9.6,0.9.7,"0.9.6","1.0.2;1.1.0"
1013,12371488,OPENJPA-257,1.0.0,0.9.7,"1.0.0","1.0.0"
1014,12371316,OPENJPA-256,N/A,0.9.7,"","1.0.0"
1015,12371293,OPENJPA-255,0.9.7,0.9.7,"0.9.7;1.0.0","1.1.0"
1016,12371051,OPENJPA-251,0.9.7,0.9.7,"0.9.7","1.0.2;1.1.0"
1017,12370634,OPENJPA-248,0.9.7,0.9.7,"0.9.7","1.0.0"
1018,12370345,OPENJPA-245,0.9.6,0.9.7,"0.9.6;0.9.7","1.1.0;1.0.3"
1019,12370109,OPENJPA-244,1.0.0,0.9.7,"1.0.0","1.0.0"
1020,12369742,OPENJPA-241,1.0.0,0.9.7,"1.0.0","1.2.0"
1021,12368804,OPENJPA-237,0.9.7,0.9.7,"0.9.7","1.0.0"
1022,12368469,OPENJPA-233,0.9.7,0.9.7,"0.9.7","1.0.0"
1023,12368352,OPENJPA-231,0.9.7,0.9.7,"0.9.7","1.1.0"
1024,12368224,OPENJPA-230,0.9.0,0.9.7,"0.9.0;0.9.6;0.9.7","1.0.0"
1025,12368016,OPENJPA-229,0.9.0,0.9.6,"0.9.0;0.9.6;0.9.7","1.0.0"
1026,12368005,OPENJPA-228,0.9.6,0.9.6,"0.9.6;0.9.7",""
1027,12367509,OPENJPA-222,0.9.7,0.9.6,"0.9.7",""
1028,12367411,OPENJPA-220,0.9.7,0.9.6,"0.9.7","1.2.0"
1029,12367409,OPENJPA-219,0.9.0,0.9.6,"0.9.0;0.9.6;0.9.7","1.0.0"
1030,12367383,OPENJPA-218,0.9.6,0.9.6,"0.9.6;0.9.7","2.0.0-M2"
1031,12366995,OPENJPA-214,0.9.7,0.9.6,"0.9.7","0.9.7"
1032,12366751,OPENJPA-210,0.9.7,0.9.6,"0.9.7","1.2.0;1.0.4"
1033,12366750,OPENJPA-209,0.9.7,0.9.6,"0.9.7","1.2.0"
1034,12366747,OPENJPA-208,0.9.6,0.9.6,"0.9.6","0.9.7"
1035,12366739,OPENJPA-207,0.9.6,0.9.6,"0.9.6","2.0.0-M2"
1036,12366626,OPENJPA-203,0.9.0,0.9.6,"0.9.0;0.9.6","1.0.0"
1037,12366611,OPENJPA-202,0.9.7,0.9.6,"0.9.7","0.9.7"
1038,12366607,OPENJPA-200,0.9.7,0.9.6,"0.9.7",""
1039,12366605,OPENJPA-199,0.9.7,0.9.6,"0.9.7","1.0.0"
1040,12365984,OPENJPA-186,0.9.7,0.9.6,"0.9.7","0.9.7"
1041,12365962,OPENJPA-185,0.9.0,0.9.6,"0.9.0;0.9.6","0.9.7"
1042,12365816,OPENJPA-181,0.9.7,0.9.6,"0.9.7","0.9.7"
1043,12365700,OPENJPA-180,0.9.0,0.9.6,"0.9.0;0.9.6;0.9.7;1.0.0;1.1.0",""
1044,12365607,OPENJPA-179,0.9.6,0.9.6,"0.9.6;0.9.7","0.9.7"
1045,12365447,OPENJPA-177,0.9.6,0.9.6,"0.9.6","1.0.0"
1046,12365310,OPENJPA-175,0.9.0,0.9.6,"0.9.0;0.9.6","0.9.7"
1047,12365277,OPENJPA-174,0.9.6,0.9.6,"0.9.6","0.9.7"
1048,12364867,OPENJPA-173,0.9.6,0.9.6,"0.9.6",""
1049,12364581,OPENJPA-165,0.9.7,0.9.6,"0.9.7","1.0.0"
1050,12364095,OPENJPA-162,0.9.6,0.9.6,"0.9.6","0.9.7"
1051,12363281,OPENJPA-157,N/A,0.9.6,"","0.9.7"
1052,12363190,OPENJPA-155,N/A,0.9.6,"","0.9.7"
1053,12363186,OPENJPA-154,N/A,0.9.6,"","0.9.7"
1054,12362925,OPENJPA-150,N/A,0.9.6,"","0.9.7"
1055,12362833,OPENJPA-148,N/A,0.9.6,"","1.0.0"
1056,12362779,OPENJPA-146,N/A,0.9.6,"","0.9.7"
1057,12362708,OPENJPA-144,N/A,0.9.6,"","0.9.7"
1058,12362705,OPENJPA-143,N/A,0.9.6,"","1.0.0"
1059,12362662,OPENJPA-142,0.9.0,0.9.6,"0.9.0;0.9.6","0.9.7"
1060,12362454,OPENJPA-140,N/A,0.9.6,"","0.9.7"
1061,12362387,OPENJPA-139,N/A,0.9.6,"","0.9.7"
1062,12362266,OPENJPA-134,N/A,0.9.6,"","0.9.7"
1063,12362260,OPENJPA-133,N/A,0.9.6,"","0.9.7"
1064,12362259,OPENJPA-132,N/A,0.9.6,"","0.9.7"
1065,12361715,OPENJPA-123,N/A,0.9.6,"","2.0.0-M1;2.0.0-M2;2.0.0-M3;2.0.0-beta"
1066,12361713,OPENJPA-122,N/A,0.9.6,"","0.9.7"
1067,12361710,OPENJPA-121,N/A,0.9.6,"","0.9.7"
1068,12361701,OPENJPA-119,N/A,0.9.6,"","0.9.7"
1069,12361655,OPENJPA-118,N/A,0.9.6,"","0.9.7"
1070,12361513,OPENJPA-116,N/A,0.9.6,"","0.9.7"
1071,12361497,OPENJPA-115,N/A,0.9.6,"","0.9.7"
1072,12361229,OPENJPA-113,N/A,0.9.6,"","1.0.1;1.1.0"
1073,12361228,OPENJPA-112,N/A,0.9.6,"","1.2.0"
1074,12361226,OPENJPA-110,N/A,0.9.6,"","0.9.7"
1075,12361225,OPENJPA-109,N/A,0.9.6,"","0.9.7"
1076,12361222,OPENJPA-107,N/A,0.9.6,"","0.9.7"
1077,12360697,OPENJPA-104,N/A,0.9.6,"","0.9.7"
1078,12360675,OPENJPA-103,N/A,0.9.6,"","0.9.7"
1079,12360647,OPENJPA-102,N/A,0.9.6,"","0.9.7"
1080,12360237,OPENJPA-100,N/A,0.9.6,"","0.9.7"
1081,12360119,OPENJPA-98,N/A,0.9.6,"","0.9.7"
1082,12359284,OPENJPA-91,N/A,0.9.6,"",""
1083,12358746,OPENJPA-90,N/A,0.9.6,"",""
1084,12356226,OPENJPA-86,0.9.6,0.9.0,"0.9.6","1.0.0"
1085,12355776,OPENJPA-83,N/A,0.9.0,"","1.0.0"
1086,12355510,OPENJPA-80,N/A,0.9.0,"","0.9.7"
1087,12355182,OPENJPA-77,N/A,0.9.0,"","0.9.7"
1088,12354902,OPENJPA-76,N/A,0.9.0,"",""
1089,12354865,OPENJPA-75,N/A,0.9.0,"",""
1090,12354515,OPENJPA-74,N/A,0.9.0,"",""
1091,12354404,OPENJPA-73,N/A,0.9.0,"",""
1092,12354330,OPENJPA-71,0.9.0,0.9.0,"0.9.0;0.9.6","0.9.7"
1093,12354323,OPENJPA-70,N/A,0.9.0,"",""
1094,12354098,OPENJPA-68,N/A,0.9.0,"",""
1095,12353882,OPENJPA-67,N/A,0.9.0,"",""
1096,12352341,OPENJPA-62,N/A,0.9.0,"","0.9.7"
1097,12351985,OPENJPA-61,N/A,0.9.0,"","1.0.0"
1098,12351917,OPENJPA-60,N/A,0.9.0,"","0.9.7"
1099,12350944,OPENJPA-59,N/A,0.9.0,"",""
1100,12350572,OPENJPA-58,N/A,0.9.0,"",""
1101,12350360,OPENJPA-56,N/A,0.9.0,"","0.9.7"
1102,12350215,OPENJPA-54,N/A,0.9.0,"","0.9.7"
1103,12350214,OPENJPA-53,N/A,0.9.0,"","0.9.7"
1104,12350212,OPENJPA-51,1.0.0,0.9.0,"1.0.0;1.0.1;1.0.2;1.1.0;1.0.3;1.2.0;1.0.4","1.0.3;1.2.0"
1105,12350211,OPENJPA-50,N/A,0.9.0,"","0.9.7"
1106,12350208,OPENJPA-48,N/A,0.9.0,"","0.9.7"
1107,12350202,OPENJPA-46,N/A,0.9.0,"",""
1108,12349669,OPENJPA-44,N/A,0.9.0,"","1.2.0"
1109,12349437,OPENJPA-42,N/A,0.9.0,"",""
1110,12349362,OPENJPA-41,N/A,0.9.0,"","0.9.7"
1111,12348773,OPENJPA-35,0.9.0,0.9.0,"0.9.0;0.9.6","0.9.7"
1112,12348645,OPENJPA-34,N/A,N/A,"",""
1113,12348518,OPENJPA-32,N/A,N/A,"",""
1114,12348515,OPENJPA-31,N/A,N/A,"",""
1115,12348353,OPENJPA-28,N/A,N/A,"","1.2.0"
1116,12348347,OPENJPA-25,N/A,N/A,"","0.9.7"
1117,12348334,OPENJPA-24,N/A,N/A,"","0.9.7"
1118,12348117,OPENJPA-23,N/A,N/A,"","0.9.7"
1119,12348116,OPENJPA-22,N/A,N/A,"","0.9.7"
1120,12348112,OPENJPA-21,N/A,N/A,"","0.9.7"
1121,12348111,OPENJPA-20,N/A,N/A,"","1.2.0"
1122,12348107,OPENJPA-16,N/A,N/A,"","0.9.7"
1123,12348106,OPENJPA-15,N/A,N/A,"",""
1124,12348082,OPENJPA-14,N/A,N/A,"",""
1125,12347935,OPENJPA-13,N/A,N/A,"",""
1126,12347611,OPENJPA-9,N/A,N/A,"","1.1.0"
1127,12347347,OPENJPA-7,N/A,N/A,"",""
1128,12347016,OPENJPA-3,N/A,N/A,"",""
